Cycle Index,Step Index,Date,Current(mA),Voltage(V),Chg. Cap.(mAh),DChg. Cap.(mAh)
9,17,2026-01-01  07:27:36.0,200.0,3.3231,0.9768,0.0
9,17,2026-01-01  07:28:12.0,200.0,3.3652,1.0129,0.0
9,17,2026-01-01  07:28:48.0,200.0,3.4114,1.0491,0.0
9,17,2026-01-01  07:29:24.0,200.0,3.4461,1.0853,0.0
9,17,2026-01-01  07:30:00.0,200.0,3.4834,1.1215,0.0
9,17,2026-01-01  07:30:36.0,200.0,3.5096,1.1576,0.0
9,17,2026-01-01  07:31:12.0,200.0,3.5322,1.1938,0.0
9,17,2026-01-01  07:31:48.0,200.0,3.5585,1.23,0.0
9,17,2026-01-01  07:32:24.0,200.0,3.5759,1.2662,0.0
9,17,2026-01-01  07:33:00.0,200.0,3.5871,1.3023,0.0
9,17,2026-01-01  07:33:36.0,200.0,3.6051,1.3385,0.0
9,17,2026-01-01  07:34:12.0,200.0,3.6113,1.3747,0.0
9,17,2026-01-01  07:34:48.0,200.0,3.6202,1.4109,0.0
9,17,2026-01-01  07:35:24.0,200.0,3.6288,1.447,0.0
9,17,2026-01-01  07:36:00.0,200.0,3.6323,1.4832,0.0
9,17,2026-01-01  07:36:36.0,200.0,3.6383,1.5194,0.0
9,17,2026-01-01  07:37:12.0,200.0,3.6433,1.5556,0.0
9,17,2026-01-01  07:37:48.0,200.0,3.6518,1.5917,0.0
9,17,2026-01-01  07:38:24.0,200.0,3.6545,1.6279,0.0
9,18,2026-01-01  07:39:00.0,-200.0,3.6464,0.0,0.0357
9,18,2026-01-01  07:39:36.0,-200.0,3.6486,0.0,0.0715
9,18,2026-01-01  07:40:12.0,-200.0,3.6395,0.0,0.1072
9,18,2026-01-01  07:40:48.0,-200.0,3.6357,0.0,0.143
9,18,2026-01-01  07:41:24.0,-200.0,3.6311,0.0,0.1787
9,18,2026-01-01  07:42:00.0,-200.0,3.622,0.0,0.2145
9,18,2026-01-01  07:42:36.0,-200.0,3.6195,0.0,0.2502
9,18,2026-01-01  07:43:12.0,-200.0,3.6023,0.0,0.2859
9,18,2026-01-01  07:43:48.0,-200.0,3.5853,0.0,0.3217
9,18,2026-01-01  07:44:24.0,-200.0,3.5776,0.0,0.3574
9,18,2026-01-01  07:45:00.0,-200.0,3.5545,0.0,0.3932
9,18,2026-01-01  07:45:36.0,-200.0,3.5337,0.0,0.4289
9,18,2026-01-01  07:46:12.0,-200.0,3.501,0.0,0.4646
9,18,2026-01-01  07:46:48.0,-200.0,3.4843,0.0,0.5004
9,18,2026-01-01  07:47:24.0,-200.0,3.4509,0.0,0.5361
9,18,2026-01-01  07:48:00.0,-200.0,3.4135,0.0,0.5719
9,18,2026-01-01  07:48:36.0,-200.0,3.3722,0.0,0.6076
9,18,2026-01-01  07:49:12.0,-200.0,3.3281,0.0,0.6434
9,18,2026-01-01  07:49:48.0,-200.0,3.2726,0.0,0.6791
9,18,2026-01-01  07:50:24.0,-200.0,3.2218,0.0,0.7148
9,18,2026-01-01  07:51:00.0,-200.0,3.1603,0.0,0.7506
9,18,2026-01-01  07:51:36.0,-200.0,3.1033,0.0,0.7863
9,18,2026-01-01  07:52:12.0,-200.0,3.0488,0.0,0.8221
9,18,2026-01-01  07:52:48.0,-200.0,2.9886,0.0,0.8578
9,18,2026-01-01  07:53:24.0,-200.0,2.927,0.0,0.8935
9,18,2026-01-01  07:54:00.0,-200.0,2.8783,0.0,0.9293
9,18,2026-01-01  07:54:36.0,-200.0,2.8264,0.0,0.965
9,18,2026-01-01  07:55:12.0,-200.0,2.7783,0.0,1.0008
9,18,2026-01-01  07:55:48.0,-200.0,2.7402,0.0,1.0365
9,18,2026-01-01  07:56:24.0,-200.0,2.7004,0.0,1.0723
9,18,2026-01-01  07:57:00.0,-200.0,2.664,0.0,1.108
9,18,2026-01-01  07:57:36.0,-200.0,2.6367,0.0,1.1437
9,18,2026-01-01  07:58:12.0,-200.0,2.6207,0.0,1.1795
9,18,2026-01-01  07:58:48.0,-200.0,2.5897,0.0,1.2152
9,18,2026-01-01  07:59:24.0,-200.0,2.5769,0.0,1.251
9,18,2026-01-01  08:00:00.0,-200.0,2.563,0.0,1.2867
9,18,2026-01-01  08:00:36.0,-200.0,2.5503,0.0,1.3224
9,18,2026-01-01  08:01:12.0,-200.0,2.5341,0.0,1.3582
9,18,2026-01-01  08:01:48.0,-200.0,2.5279,0.0,1.3939
9,18,2026-01-01  08:02:24.0,-200.0,2.522,0.0,1.4297
9,18,2026-01-01  08:03:00.0,-200.0,2.5179,0.0,1.4654
9,18,2026-01-01  08:03:36.0,-200.0,2.5085,0.0,1.5012
9,18,2026-01-01  08:04:12.0,-200.0,2.5028,0.0,1.5369
9,18,2026-01-01  08:04:48.0,-200.0,2.5058,0.0,1.5726
9,18,2026-01-01  08:05:24.0,-200.0,2.5033,0.0,1.6084
10,19,2026-01-01  08:06:00.0,200.0,2.5039,0.0359,0.0
10,19,2026-01-01  08:06:36.0,200.0,2.5044,0.0719,0.0
10,19,2026-01-01  08:07:12.0,200.0,2.5116,0.1078,0.0
10,19,2026-01-01  08:07:48.0,200.0,2.5158,0.1438,0.0
10,19,2026-01-01  08:08:24.0,200.0,2.5241,0.1797,0.0
10,19,2026-01-01  08:09:00.0,200.0,2.5252,0.2157,0.0
10,19,2026-01-01  08:09:36.0,200.0,2.5381,0.2516,0.0
10,19,2026-01-01  08:10:12.0,200.0,2.5479,0.2876,0.0
10,19,2026-01-01  08:10:48.0,200.0,2.5578,0.3235,0.0
10,19,2026-01-01  08:11:24.0,200.0,2.5769,0.3595,0.0
10,19,2026-01-01  08:12:00.0,200.0,2.5943,0.3954,0.0
10,19,2026-01-01  08:12:36.0,200.0,2.6141,0.4314,0.0
10,19,2026-01-01  08:13:12.0,200.0,2.6413,0.4673,0.0
10,19,2026-01-01  08:13:48.0,200.0,2.6645,0.5033,0.0
10,19,2026-01-01  08:14:24.0,200.0,2.7014,0.5392,0.0
10,19,2026-01-01  08:15:00.0,200.0,2.7402,0.5752,0.0
10,19,2026-01-01  08:15:36.0,200.0,2.7816,0.6111,0.0
10,19,2026-01-01  08:16:12.0,200.0,2.8302,0.6471,0.0
10,19,2026-01-01  08:16:48.0,200.0,2.8736,0.683,0.0
10,19,2026-01-01  08:17:24.0,200.0,2.9265,0.719,0.0
10,19,2026-01-01  08:18:00.0,200.0,2.9882,0.7549,0.0
10,19,2026-01-01  08:18:36.0,200.0,3.047,0.7909,0.0
10,19,2026-01-01  08:19:12.0,200.0,3.1107,0.8268,0.0
10,19,2026-01-01  08:19:48.0,200.0,3.1644,0.8628,0.0
10,19,2026-01-01  08:20:24.0,200.0,3.2164,0.8987,0.0
10,19,2026-01-01  08:21:00.0,200.0,3.2752,0.9346,0.0
10,19,2026-01-01  08:21:36.0,200.0,3.3205,0.9706,0.0
10,19,2026-01-01  08:22:12.0,200.0,3.3648,1.0065,0.0
10,19,2026-01-01  08:22:48.0,200.0,3.4189,1.0425,0.0
10,19,2026-01-01  08:23:24.0,200.0,3.4494,1.0784,0.0
10,19,2026-01-01  08:24:00.0,200.0,3.4834,1.1144,0.0
10,19,2026-01-01  08:24:36.0,200.0,3.5116,1.1503,0.0
10,19,2026-01-01  08:25:12.0,200.0,3.5401,1.1863,0.0
10,19,2026-01-01  08:25:48.0,200.0,3.5566,1.2222,0.0
10,19,2026-01-01  08:26:24.0,200.0,3.5774,1.2582,0.0
10,19,2026-01-01  08:27:00.0,200.0,3.5858,1.2941,0.0
10,19,2026-01-01  08:27:36.0,200.0,3.5974,1.3301,0.0
10,19,2026-01-01  08:28:12.0,200.0,3.6165,1.366,0.0
10,19,2026-01-01  08:28:48.0,200.0,3.6255,1.402,0.0
10,19,2026-01-01  08:29:24.0,200.0,3.63,1.4379,0.0
10,19,2026-01-01  08:30:00.0,200.0,3.6352,1.4739,0.0
10,19,2026-01-01  08:30:36.0,200.0,3.6401,1.5098,0.0
10,19,2026-01-01  08:31:12.0,200.0,3.6417,1.5458,0.0
10,19,2026-01-01  08:31:48.0,200.0,3.6518,1.5817,0.0
10,19,2026-01-01  08:32:24.0,200.0,3.652,1.6177,0.0
10,20,2026-01-01  08:33:00.0,-200.0,3.6487,0.0,0.0355
10,20,2026-01-01  08:33:36.0,-200.0,3.6449,0.0,0.071
10,20,2026-01-01  08:34:12.0,-200.0,3.6427,0.0,0.1065
10,20,2026-01-01  08:34:48.0,-200.0,3.6361,0.0,0.1421
10,20,2026-01-01  08:35:24.0,-200.0,3.6307,0.0,0.1776
10,20,2026-01-01  08:36:00.0,-200.0,3.6176,0.0,0.2131
10,20,2026-01-01  08:36:36.0,-200.0,3.6138,0.0,0.2486
10,20,2026-01-01  08:37:12.0,-200.0,3.6082,0.0,0.2841
10,20,2026-01-01  08:37:48.0,-200.0,3.5873,0.0,0.3196
10,20,2026-01-01  08:38:24.0,-200.0,3.5733,0.0,0.3552
10,20,2026-01-01  08:39:00.0,-200.0,3.5584,0.0,0.3907
10,20,2026-01-01  08:39:36.0,-200.0,3.5375,0.0,0.4262
10,20,2026-01-01  08:40:12.0,-200.0,3.5118,0.0,0.4617
10,20,2026-01-01  08:40:48.0,-200.0,3.4764,0.0,0.4972
10,20,2026-01-01  08:41:24.0,-200.0,3.4499,0.0,0.5327
10,20,2026-01-01  08:42:00.0,-200.0,3.4075,0.0,0.5683
10,20,2026-01-01  08:42:36.0,-200.0,3.3668,0.0,0.6038
10,20,2026-01-01  08:43:12.0,-200.0,3.3247,0.0,0.6393
10,20,2026-01-01  08:43:48.0,-200.0,3.2719,0.0,0.6748
10,20,2026-01-01  08:44:24.0,-200.0,3.2214,0.0,0.7103
10,20,2026-01-01  08:45:00.0,-200.0,3.172,0.0,0.7458
10,20,2026-01-01  08:45:36.0,-200.0,3.1067,0.0,0.7814
10,20,2026-01-01  08:46:12.0,-200.0,3.0478,0.0,0.8169
10,20,2026-01-01  08:46:48.0,-200.0,2.9848,0.0,0.8524
10,20,2026-01-01  08:47:24.0,-200.0,2.9291,0.0,0.8879
10,20,2026-01-01  08:48:00.0,-200.0,2.874,0.0,0.9234
10,20,2026-01-01  08:48:36.0,-200.0,2.8254,0.0,0.9589
10,20,2026-01-01  08:49:12.0,-200.0,2.7775,0.0,0.9945
10,20,2026-01-01  08:49:48.0,-200.0,2.7369,0.0,1.03
10,20,2026-01-01  08:50:24.0,-200.0,2.701,0.0,1.0655
10,20,2026-01-01  08:51:00.0,-200.0,2.6657,0.0,1.101
10,20,2026-01-01  08:51:36.0,-200.0,2.6358,0.0,1.1365
10,20,2026-01-01  08:52:12.0,-200.0,2.6113,0.0,1.172
10,20,2026-01-01  08:52:48.0,-200.0,2.5956,0.0,1.2076
10,20,2026-01-01  08:53:24.0,-200.0,2.5765,0.0,1.2431
10,20,2026-01-01  08:54:00.0,-200.0,2.5642,0.0,1.2786
10,20,2026-01-01  08:54:36.0,-200.0,2.5515,0.0,1.3141
10,20,2026-01-01  08:55:12.0,-200.0,2.5367,0.0,1.3496
10,20,2026-01-01  08:55:48.0,-200.0,2.5309,0.0,1.3851
10,20,2026-01-01  08:56:24.0,-200.0,2.5172,0.0,1.4207
10,20,2026-01-01  08:57:00.0,-200.0,2.5223,0.0,1.4562
10,20,2026-01-01  08:57:36.0,-200.0,2.514,0.0,1.4917
10,20,2026-01-01  08:58:12.0,-200.0,2.5056,0.0,1.5272
10,20,2026-01-01  08:58:48.0,-200.0,2.4993,0.0,1.5627
10,20,2026-01-01  08:59:24.0,-200.0,2.5011,0.0,1.5982
